code,label,slug,restaurant_name,objectID,0
CAT_P03,Special occasion,premium,Esporão,56756,
CAT_P02,A moderate spend,mid-range,S.B.L.,56755,
CAT_P02,A moderate spend,mid-range,Saiyud and Doctor Sai Kitchen,56754,
CAT_P02,A moderate spend,mid-range,Shirokane Tori-Tama,56753,
CAT_P02,A moderate spend,mid-range,Samsen Villa,56752,
CAT_P01,On a budget,affordable,Kha Mu Boran (Kathu),56751,
CAT_P02,A moderate spend,mid-range,Meena Rice Based Cuisine,56750,
CAT_P04,Spare no expense,luxury,Cadence by Dan Bark,56749,
CAT_P02,A moderate spend,mid-range,Baannai,56748,
CAT_P02,A moderate spend,mid-range,Baan Mon Muan,56747,
CAT_P01,On a budget,affordable,La Mundana,56746,
CAT_P02,A moderate spend,mid-range,Republic,56745,
CAT_P02,A moderate spend,mid-range,Terrazza,56540,
CAT_P01,On a budget,affordable,Lok Kei Noodles,56539,
CAT_P04,Spare no expense,luxury,Sichuan Moon,56538,
CAT_P02,A moderate spend,mid-range,Din Tai Fung (COD),56537,
CAT_P03,Special occasion,premium,8 1/2 Otto e Mezzo - Bombana,56536,
CAT_P04,Spare no expense,luxury,Mizumi (Macau),56535,
CAT_P01,On a budget,affordable,Chong Shing,56534,
CAT_P02,A moderate spend,mid-range,The Ritz-Carlton Café,56533,
CAT_P01,On a budget,affordable,Ngao Kei Ka Lei Chon (Macau),56532,
CAT_P02,A moderate spend,mid-range,Imperial Court,56531,
CAT_P03,Special occasion,premium,Zi Yat Heen,56530,
CAT_P04,Spare no expense,luxury,Alain Ducasse at Morpheus,56529,
CAT_P03,Special occasion,premium,Wing Lei Palace,56528,
CAT_P02,A moderate spend,mid-range,Espaço Lisboa,56527,
CAT_P03,Special occasion,premium,Lai Heen,56526,
CAT_P02,A moderate spend,mid-range,Beijing Kitchen,56525,
CAT_P01,On a budget,affordable,Ving Kei (Macau),56524,
CAT_P01,On a budget,affordable,Kika,56523,
CAT_P03,Special occasion,premium,Yamazato,56522,
CAT_P02,A moderate spend,mid-range,Feng Wei Ju,56521,
CAT_P03,Special occasion,premium,Jade Dragon,56520,
CAT_P02,A moderate spend,mid-range,Manuel Cozinha Portuguesa,56519,
CAT_P02,A moderate spend,mid-range,IFTM Educational Restaurant,56518,
CAT_P01,On a budget,affordable,Yi Shun (Macau),56517,
CAT_P03,Special occasion,premium,The Kitchen,56516,
CAT_P02,A moderate spend,mid-range,99 Noodles (Macau),56515,
CAT_P02,A moderate spend,mid-range,Chan Seng Kei,56514,
CAT_P04,Spare no expense,luxury,Robuchon au Dôme,56513,
CAT_P01,On a budget,affordable,Mok Yee Kei,56512,
CAT_P04,Spare no expense,luxury,Golden Flower,56511,
CAT_P02,A moderate spend,mid-range,A Lorcha,56510,
CAT_P03,Special occasion,premium,Wing Lei,56509,
CAT_P02,A moderate spend,mid-range,Lung Wah Tea House,56508,
CAT_P01,On a budget,affordable,Leong Heng Kei,56507,
CAT_P02,A moderate spend,mid-range,Five Foot Road,56506,
CAT_P02,A moderate spend,mid-range,O Castiço,56505,
CAT_P02,A moderate spend,mid-range,Bi Ying,56504,
CAT_P02,A moderate spend,mid-range,Tenmasa,56503,
CAT_P04,Spare no expense,luxury,Yi,56502,
CAT_P02,A moderate spend,mid-range,Naam,56501,
CAT_P02,A moderate spend,mid-range,Lou Kei (Fai Chi Kei),56500,
CAT_P03,Special occasion,premium,Pearl Dragon,56499,
CAT_P02,A moderate spend,mid-range,Banza,56498,
CAT_P03,Special occasion,premium,Ying,56497,
CAT_P04,Spare no expense,luxury,The Eight,56496,
CAT_P01,On a budget,affordable,Lord Stow's Bakery (Rua do Tassara),56495,
CAT_P01,On a budget,affordable,Fong Kei,56494,
CAT_P04,Spare no expense,luxury,Vista 38,56493,
CAT_P01,On a budget,affordable,Cheong Kei,56492,
CAT_P03,Special occasion,premium,Il Teatro,56491,
CAT_P01,On a budget,affordable,Good Hope Noodle,56490,
CAT_P02,A moderate spend,mid-range,Liu Yuan Pavilion,56489,
CAT_P04,Spare no expense,luxury,Vea,56488,
CAT_P03,Special occasion,premium,Whey,56487,
CAT_P01,On a budget,affordable,Mrs. Fong Chinese Desserts,56486,
CAT_P03,Special occasion,premium,Épure,56485,
CAT_P02,A moderate spend,mid-range,Sun Fook Kee,56484,
CAT_P01,On a budget,affordable,Tim Ho Wan (North Point),56483,
CAT_P02,A moderate spend,mid-range,Tak Kee,56482,
CAT_P02,A moderate spend,mid-range,Pang's Kitchen,56481,
CAT_P02,A moderate spend,mid-range,New Punjab Club,56480,
CAT_P03,Special occasion,premium,Man Wah,56479,
CAT_P02,A moderate spend,mid-range,Hao Tang Hao Mian (Tai Wai),56478,
CAT_P03,Special occasion,premium,Rùn,56477,
CAT_P02,A moderate spend,mid-range,Brass Spoon (Wan Chai),56476,
CAT_P02,A moderate spend,mid-range,Tai Wing Wah,56475,
CAT_P04,Spare no expense,luxury,L'Envol,56474,
CAT_P04,Spare no expense,luxury,Tempura Uchitsu,56473,
CAT_P01,On a budget,affordable,Kwan Kee Store,56472,
CAT_P03,Special occasion,premium,Ming Court (Mong Kok),56471,
CAT_P02,A moderate spend,mid-range,China Tang,56470,
CAT_P02,A moderate spend,mid-range,Shugetsu Ramen (Quarry Bay),56468,
CAT_P02,A moderate spend,mid-range,The Legacy House,56467,
CAT_P02,A moderate spend,mid-range,Megan's Kitchen,56466,
CAT_P01,On a budget,affordable,Ki Tsui,56465,
CAT_P01,On a budget,affordable,Both Street (Yuen Long),56463,
CAT_P03,Special occasion,premium,Shang Palace,56462,
CAT_P01,On a budget,affordable,Trusty Congee King (Wan Chai),56461,
CAT_P01,On a budget,affordable,Eng Kee Noodle Shop,56460,
CAT_P02,A moderate spend,mid-range,Chuen Kee Seafood (Hoi Pong Street),56459,
CAT_P03,Special occasion,premium,Summer Palace,56458,
CAT_P04,Spare no expense,luxury,Bo Innovation,56457,
CAT_P03,Special occasion,premium,Ryota Kappou Modern,56456,
CAT_P04,Spare no expense,luxury,8 1/2 Otto e Mezzo - Bombana,56455,
CAT_P03,Special occasion,premium,Estro,56454,
CAT_P02,A moderate spend,mid-range,Tai Woo,56453,
CAT_P01,On a budget,affordable,So Kee,56452,
CAT_P01,On a budget,affordable,Ding Ba (Choi Hung),56451,
CAT_P03,Special occasion,premium,T'ang Court,56450,
CAT_P02,A moderate spend,mid-range,Sing Kee,56449,
CAT_P02,A moderate spend,mid-range,Farm House,56448,
CAT_P02,A moderate spend,mid-range,Wing Lai Yuen,56447,
CAT_P03,Special occasion,premium,Locanda dell' Angelo,56446,
CAT_P02,A moderate spend,mid-range,Involtini,56445,
CAT_P02,A moderate spend,mid-range,Din Tai Fung (Tsim Sha Tsui),56444,
CAT_P04,Spare no expense,luxury,Kappo Rin,56443,
CAT_P02,A moderate spend,mid-range,Imperial Treasure Fine Chinese Cuisine (Tsim Sha Tsui),56442,
CAT_P01,On a budget,affordable,Ah Chun Shandong Dumpling,56441,
CAT_P03,Special occasion,premium,Whisk,56440,
CAT_P02,A moderate spend,mid-range,Lei Garden (Central),56439,
CAT_P02,A moderate spend,mid-range,Ho Land,56438,
CAT_P01,On a budget,affordable,Eight Treasures,56437,
CAT_P01,On a budget,affordable,Sister Wah,56436,
CAT_P03,Special occasion,premium,Andō,56435,
CAT_P01,On a budget,affordable,Moon Tong Lok,56434,
CAT_P03,Special occasion,premium,Man Ho (Admiralty),56433,
CAT_P01,On a budget,affordable,Ancient Moon,56432,
CAT_P02,A moderate spend,mid-range,Sai Kung Sing Kee,56431,
CAT_P03,Special occasion,premium,Ami,56430,
CAT_P03,Special occasion,premium,Louise,56429,
CAT_P03,Special occasion,premium,Cuisine Cuisine at The Mira,56428,
CAT_P04,Spare no expense,luxury,I M Teppanyaki & Wine,56427,
CAT_P03,Special occasion,premium,Spring Moon,56426,
CAT_P02,A moderate spend,mid-range,Yardbird,56425,
CAT_P04,Spare no expense,luxury,Sushi Shikon,56424,
CAT_P03,Special occasion,premium,Arcane,56423,
CAT_P03,Special occasion,premium,One Harbour Road,56422,
CAT_P03,Special occasion,premium,Petrus,56421,
CAT_P01,On a budget,affordable,Lau Sum Kee (Fuk Wing Street),56420,
CAT_P04,Spare no expense,luxury,Caprice,56419,
CAT_P01,On a budget,affordable,Owl's,56418,
CAT_P02,A moderate spend,mid-range,Eton,56417,
CAT_P01,On a budget,affordable,Lucky Indonesia,56416,
CAT_P01,On a budget,affordable,Tsim Chai Kee (Wellington Street),56415,
CAT_P01,On a budget,affordable,Hop Yik Tai,56414,
CAT_P02,A moderate spend,mid-range,Seventh Son,56413,
CAT_P02,A moderate spend,mid-range,Sun Tung Lok,56412,
CAT_P02,A moderate spend,mid-range,Tsui Hang Village (Tsim Sha Tsui),56411,
CAT_P04,Spare no expense,luxury,Mandarin Grill + Bar,56410,
CAT_P01,On a budget,affordable,Kung Wo Beancurd Factory,56409,
CAT_P01,On a budget,affordable,Yuan is Here (Western District),56408,
CAT_P01,On a budget,affordable,Keung Kee,56407,
CAT_P03,Special occasion,premium,Ah Yat Harbour View,56406,
CAT_P03,Special occasion,premium,Xin Rong Ji,56405,
CAT_P02,A moderate spend,mid-range,Chan Kan Kee Chiu Chow,56404,
CAT_P04,Spare no expense,luxury,Écriture,56402,
CAT_P03,Special occasion,premium,Octavium,56401,
CAT_P02,A moderate spend,mid-range,Cornerstone,56400,
CAT_P02,A moderate spend,mid-range,Loaf On,56399,
CAT_P01,On a budget,affordable,Wang Fu (Central),56398,
CAT_P02,A moderate spend,mid-range,Ying Jee Club,56397,
CAT_P04,Spare no expense,luxury,Wing,56396,
CAT_P04,Spare no expense,luxury,Forum,56395,
CAT_P04,Spare no expense,luxury,Amber,56394,
CAT_P04,Spare no expense,luxury,Sushi Saito,56393,
CAT_P02,A moderate spend,mid-range,Hing Kee,56392,
CAT_P02,A moderate spend,mid-range,Din Tai Fung (Causeway Bay),56391,
CAT_P04,Spare no expense,luxury,Hanare,56390,
CAT_P03,Special occasion,premium,Tin Lung Heen,56389,
CAT_P02,A moderate spend,mid-range,Lei Garden (Wan Chai),56388,
CAT_P03,Special occasion,premium,Bâtard,56387,
CAT_P02,A moderate spend,mid-range,Ba Yi,56386,
CAT_P03,Special occasion,premium,Above & Beyond,56385,
CAT_P02,A moderate spend,mid-range,She Wong Leung,56384,
CAT_P01,On a budget,affordable,Kwan Kee Bamboo Noodles,56383,
CAT_P03,Special occasion,premium,Roganic,56382,
CAT_P02,A moderate spend,mid-range,Kam's Roast Goose,56381,
CAT_P02,A moderate spend,mid-range,Fung Shing (North Point),56379,
CAT_P01,On a budget,affordable,She Wong Hei,56378,
CAT_P03,Special occasion,premium,Fook Lam Moon (Wan Chai),56377,
CAT_P02,A moderate spend,mid-range,Lei Garden (Kwun Tong),56376,
CAT_P01,On a budget,affordable,Ho To Tai,56375,
CAT_P01,On a budget,affordable,Mak Man Kee,56374,
CAT_P02,A moderate spend,mid-range,Yat Lok,56373,
CAT_P03,Special occasion,premium,Chesa,56372,
CAT_P02,A moderate spend,mid-range,Deng G (Wan Chai),56371,
CAT_P04,Spare no expense,luxury,Takumi by Daisuke Mori,56370,
CAT_P02,A moderate spend,mid-range,Dragon Inn,56369,
CAT_P03,Special occasion,premium,Yan Toh Heen,56368,
CAT_P02,A moderate spend,mid-range,Samsen (Sheung Wan),56367,
CAT_P02,A moderate spend,mid-range,Putien (Causeway Bay),56366,
CAT_P02,A moderate spend,mid-range,Ju Xing Home,56365,
CAT_P02,A moderate spend,mid-range,Lin Heung Kui,56364,
CAT_P03,Special occasion,premium,Beefbar,56363,
CAT_P02,A moderate spend,mid-range,The Chairman,56362,
CAT_P02,A moderate spend,mid-range,Jardin de Jade (Wan Chai),56361,
CAT_P02,A moderate spend,mid-range,Shek Kee Kitchen,56360,
CAT_P01,On a budget,affordable,Kwan Kee Clay Pot Rice (Queen's Road West),56359,
CAT_P03,Special occasion,premium,Tosca di Angelo,56358,
CAT_P04,Spare no expense,luxury,Tate,56357,
CAT_P01,On a budget,affordable,Kau Kee,56356,
CAT_P02,A moderate spend,mid-range,Toritama,56355,
CAT_P02,A moderate spend,mid-range,Jing Alley,56354,
CAT_P01,On a budget,affordable,Chiuchow Delicacies (North Point),56353,
CAT_P02,A moderate spend,mid-range,Takeya,56352,
CAT_P01,On a budget,affordable,Congee and Noodle Shop,56351,
CAT_P01,On a budget,affordable,Joyful Dessert House,56350,
CAT_P02,A moderate spend,mid-range,Samsen (Wan Chai),56349,
CAT_P02,A moderate spend,mid-range,Tai Wai Dining Room (Tai Wai),56348,
CAT_P02,A moderate spend,mid-range,Fork Eat,56347,
CAT_P02,A moderate spend,mid-range,Lucale,56346,
CAT_P02,A moderate spend,mid-range,Glorious Cuisine,56345,
CAT_P02,A moderate spend,mid-range,Luk Yu Tea House,56344,
CAT_P02,A moderate spend,mid-range,Yè Shanghai (Tsim Sha Tsui),56343,
CAT_P02,A moderate spend,mid-range,Chilli Fagara,56342,
CAT_P02,A moderate spend,mid-range,Yuè (Gold Coast),56341,
CAT_P04,Spare no expense,luxury,Sushi Wadatsumi,56340,
CAT_P02,A moderate spend,mid-range,Chaat,56338,
CAT_P03,Special occasion,premium,Zest by Konishi,56337,
CAT_P01,On a budget,affordable,Fat Boy,56336,
CAT_P02,A moderate spend,mid-range,What To Eat,56335,
CAT_P01,On a budget,affordable,Kai Kai,56334,
CAT_P03,Special occasion,premium,Mono,56333,
CAT_P02,A moderate spend,mid-range,Sang Kee,56332,
CAT_P01,On a budget,affordable,Mak Kee (North Point),56331,
CAT_P02,A moderate spend,mid-range,Kelly's Cape Bop,56330,
CAT_P03,Special occasion,premium,Ippoh,56329,
CAT_P03,Special occasion,premium,Odyssée,56328,
CAT_P04,Spare no expense,luxury,Ta Vie,56327,
CAT_P02,A moderate spend,mid-range,Giando,56326,
CAT_P02,A moderate spend,mid-range,Yue Kee,56325,
CAT_P02,A moderate spend,mid-range,Hyde Park Garden,56324,
CAT_P02,A moderate spend,mid-range,Zhejiang Heen,56323,
CAT_P02,A moderate spend,mid-range,Yixin,56322,
CAT_P01,On a budget,affordable,Block 18 Doggie's Noodle (Jordan),56321,
CAT_P03,Special occasion,premium,Yong Fu,56320,
CAT_P01,On a budget,affordable,Po Kee,56319,
CAT_P02,A moderate spend,mid-range,Ho Hung Kee (Causeway Bay),56318,
CAT_P04,Spare no expense,luxury,Belon,56316,
CAT_P03,Special occasion,premium,Carbone,56315,
CAT_P02,A moderate spend,mid-range,Neighborhood,56314,
CAT_P03,Special occasion,premium,Lung King Heen,56313,
CAT_P03,Special occasion,premium,Fu Ho,56312,
CAT_P02,A moderate spend,mid-range,Tin Hung,56311,
CAT_P01,On a budget,affordable,Tim Ho Wan (Sham Shui Po),56310,
CAT_P02,A moderate spend,mid-range,Nishiki,56309,
CAT_P02,A moderate spend,mid-range,The Swiss Chalet,56308,
CAT_P02,A moderate spend,mid-range,Café Hunan (Western District),56307,
CAT_P02,A moderate spend,mid-range,Aaharn,56306,
CAT_P04,Spare no expense,luxury,Gaddi's,56305,
CAT_P03,Special occasion,premium,Arbor,56304,
CAT_P03,Special occasion,premium,Hansik Goo,56303,
CAT_P04,Spare no expense,luxury,The Araki,56302,
CAT_P02,A moderate spend,mid-range,Shugetsu Ramen (Central),56301,
CAT_P02,A moderate spend,mid-range,Tasty (Central),56300,
CAT_P02,A moderate spend,mid-range,Celestial Court,56299,
CAT_P02,A moderate spend,mid-range,Yat Tung Heen,56298,
CAT_P04,Spare no expense,luxury,L'Atelier de Joël Robuchon,56297,
CAT_P04,Spare no expense,luxury,Zuicho,56296,
CAT_P01,On a budget,affordable,Man Kee Cart Noodle,56295,
CAT_P03,Special occasion,premium,Duddell's,56294,
CAT_P02,A moderate spend,mid-range,Dong Lai Shun,56293,
CAT_P01,On a budget,affordable,Sun Yuen Hing Kee,56292,
CAT_P02,A moderate spend,mid-range,Casa De Carli,51900,
CAT_P01,On a budget,affordable,Divinis,51899,
CAT_P01,On a budget,affordable,Portfolio,51898,
CAT_P01,On a budget,affordable,Výčep,51897,
CAT_P01,On a budget,affordable,Café Imperial,51896,
CAT_P01,On a budget,affordable,Dejvická 34 by Tomáš Černý,51895,
CAT_P03,Special occasion,premium,Benjamin,51894,
CAT_P01,On a budget,affordable,QQ Asian Kitchen,51893,
CAT_P03,Special occasion,premium,Salabka,51892,
CAT_P01,On a budget,affordable,The Eatery,51891,
CAT_P01,On a budget,affordable,Na Kopci,51890,
CAT_P01,On a budget,affordable,Grand Cru,51889,
CAT_P01,On a budget,affordable,Monarch,51888,
CAT_P04,Spare no expense,luxury,Field,51887,
CAT_P02,A moderate spend,mid-range,CottoCrudo,51886,
CAT_P01,On a budget,affordable,Eska,51885,
CAT_P02,A moderate spend,mid-range,V Zátiši,51884,
CAT_P04,Spare no expense,luxury,LEVITATE,51883,
CAT_P02,A moderate spend,mid-range,La Degustation Bohême Bourgeoise,51882,
CAT_P02,A moderate spend,mid-range,Pot au Feu,51881,
CAT_P01,On a budget,affordable,Yamato,51880,
,,,La Finestra,51879,
CAT_P03,Special occasion,premium,Kampa Park,51878,
CAT_P02,A moderate spend,mid-range,La Veranda,51877,
CAT_P03,Special occasion,premium,Taro,51876,
CAT_P03,Special occasion,premium,Bockem,51875,
CAT_P02,A moderate spend,mid-range,Aromi,51874,
,,,Due Cuochi Cucina,35340,
,,,Emiliano,35339,
,,,Piselli,35338,
,,,Amadeus,35337,
,,,Kinoshita,35336,
,,,ChefVivi,35335,
,,,Malta Beef Club - Jardim Botânico,35334,
,,,Barbacoa,35333,
,,,Nido,35332,
,,,Toro - Indianópolis,35331,
,,,Casa Santo Antônio,35330,
,,,Vinheria Percussi,35329,
,,,Nit,35328,
,,,NB Steak - Campo Belo,35327,
,,,Ristorantino,35326,
,,,Brasserie Victória,35325,
,,,Giuseppe Grill - Centro,35324,
,,,Kosushi,35323,
,,,Des Cucina,35322,
,,,Chez Claude,35321,
,,,TonTon,35320,
,,,Zucco,35317,
,,,Manioca,35316,
,,,Alloro al Miramar,35315,
,,,Pobre Juan - Higienópolis,35314,
,,,Charco,35312,
,,,Aprazível,35311,
,,,Le Bife,35310,
,,,Miam Miam,35309,
,,,Skye,35307,
,,,Shiso,35306,
,,,Ohka,35305,
,,,L'Etoile,35304,
,,,Cepa,35303,
,,,La Villa,35302,
,,,Evvai,35301,
,,,Mocotó,35300,
,,,Fogo de Chão - Botafogo,35299,
,,,Sushi Leblon,35297,
,,,Più,35296,
,,,Imakay,35295,
,,,Mee,35294,
,,,L'Atelier du Cuisinier,35293,
,,,Cipriani,35292,
,,,Bistrô Charlô,35290,
,,,Giulietta Fogo e Vino,35287,
,,,Dalva e Dito,35286,
,,,Maní,35285,
,,,D.O.M.,35284,
,,,Térèze,35283,
,,,Corrutela,35282,
,,,Fogo de Chão - Vila Olimpia,35281,
,,,Aguzzo,35280,
,,,Ryo Gastronomia,35279,
,,,Jun Sakamoto,35278,
,,,Huto,35277,
,,,Fogo de Chão - Jardins,35276,
,,,Maria e o Boi,35275,
,,,Rubaiyat Rio,35273,
,,,Naga,35272,
,,,Ama.zo,35271,
,,,Le Blond,35269,
,,,A Figueira Rubaiyat,35268,
,,,NB Steak - Itaim Bibi,35267,
,,,Bistrot Parigi,35266,
,,,Chef Rouge,35265,
,,,Loup,35264,
,,,Emile,35263,
,,,Aconchego Carioca - Praça da Bandeira,35262,
,,,Parigi,35261,
,,,Varanda Jardins,35260,
,,,Gero,35259,
,,,Huto Izakaya,35258,
,,,Vicolo Nostro,35257,
,,,Huto Köhï,35256,
,,,Tordesilhas,35255,
,,,Balaio IMS,35254,
,,,CT Boucherie,35253,
,,,Kith 2º Andar,35252,
,,,Zena Caffè,35251,
,,,Anna,35250,
,,,Bar da Dona Onça,35249,
,,,Pici Trattoria,35248,
,,,Banzeiro,35247,
,,,Murakami,35245,
,,,Mondo,35244,
,,,Canvas,35243,
,,,Grado,35242,
,,,Aya Japanese Cuisine,35241,
,,,Oia Cozinha - Mediterrânea,35240,
,,,Dinho's,35239,
,,,Oteque,35238,
,,,Tanit,35237,
,,,Petí Gastronomia,35236,
,,,Kan Suke,35235,
,,,Fitó,35234,
,,,Atsui,35233,
,,,Rubaiyat Faria Lima,35232,
,,,Komah,35231,
,,,Picchi,35230,
,,,Lilia,35229,
,,,Nakka Jardins,35227,
,,,Malta Beef Club - Leblon,35226,
,,,Tappo Trattoria,35225,
,,,Oro,35224,
,,,Arturito,35222,
,,,Bio,35221,
,,,A Baianeira,35220,
,,,Didier,35219,
,,,Jamile,35218,
,,,Bottega Bernacca,35217,
,,,Mr. Lam,35216,
,,,Sal Gastronomia,35215,
,,,Tangará Jean-Georges,35214,
,,,El Tranvía - Santa Cecilia,35213,
,,,Satyricon,35211,
,,,Artigiano,35210,
,,,Kuro,35209,
,,,"Sud, O Pássaro Verde Café",35208,
,,,Giuseppe Mar,35207,
,,,Jamie's Italian,35205,
,,,El Tranvia - Itaim Bibi,35204,
,,,Barú Marisquería,35203,
,,,Vista,35202,
,,,Pobre Juan - Vila Nova Conceição,35201,
,,,Varanda Faria Lima,35200,
,,,Ecully - Perdizes,35198,
,,,Julieta,35197,
,,,Mimo,35196,
,,,A Casa do Porco,35194,
,,,Giuseppe,35192,
,,,Nakka Itaim,35190,
,,,Giuseppe Grill - Leblon,35189,
,,,Lasai,35188,
,,,Fasano,35187,
,,,Ici Bistrô,35186,
,,,Marine Restô,35183,
,,,Fasano Trattoria,35182,
,,,Bistrot de Paris,35181,
,,,AE! Cozinha,35179,
,,,Cantaloup,35178,
,,,Supra di Mauro Maia,35177,
,,,Fogo de Chão - Moema,35176,
,,,Naga,35175,
,,,Pobre Juan - Barra da Tijuca,35174,
CAT_P04,Spare no expense,luxury,Nolita,34543,
CAT_P02,A moderate spend,mid-range,ZaKładka,34542,
CAT_P03,Special occasion,premium,Albertina,34541,
CAT_P02,A moderate spend,mid-range,NOTA_RESTO by Tomasz Leśniak,34539,
CAT_P04,Spare no expense,luxury,Rozbrat 20,34538,
CAT_P02,A moderate spend,mid-range,Szóstka,34537,
CAT_P01,On a budget,affordable,Hana Sushi,34536,
CAT_P03,Special occasion,premium,Amarylis,34535,
CAT_P03,Special occasion,premium,Fiorentina,34534,
CAT_P04,Spare no expense,luxury,Bottiglieria 1881,34533,
CAT_P04,Spare no expense,luxury,Bez Gwiazdek,34531,
CAT_P02,A moderate spend,mid-range,Szara,34530,
CAT_P02,A moderate spend,mid-range,Mokotowska 69,34528,
CAT_P04,Spare no expense,luxury,Copernicus,34527,
CAT_P03,Special occasion,premium,elixir by Dom Wódki,34526,
