,image_id,expensiveness_category
109439,4511541,premium
109440,4511600,premium
109441,4511527,premium
109442,2031399,mid-range
109443,4518434,mid-range
109444,2031343,mid-range
109445,1934870,mid-range
109446,4518480,mid-range
109447,4518581,mid-range
109448,4518415,mid-range
109449,4518440,mid-range
109450,4518577,mid-range
109451,4518597,mid-range
109452,4518430,mid-range
109453,4518606,mid-range
109454,4518471,mid-range
109455,1934881,mid-range
109456,4518484,mid-range
109457,4510200,mid-range
109458,4510209,mid-range
109459,2053252,mid-range
109460,2053367,mid-range
109461,2053256,mid-range
109462,2160790,mid-range
109463,2694020,mid-range
109464,1932004,mid-range
109465,4510326,mid-range
109466,4510227,mid-range
109467,4510236,mid-range
109468,1932006,mid-range
109469,4510218,mid-range
109470,1934142,affordable
109471,1934260,affordable
109472,1934012,affordable
109473,1934007,affordable
109474,4519768,luxury
109475,4519745,luxury
109476,4519774,luxury
109477,4519751,luxury
109478,4519742,luxury
109479,4519805,luxury
109480,4519787,luxury
109481,4571880,mid-range
109482,4571835,mid-range
109483,4571889,mid-range
109484,4571862,mid-range
109485,4571844,mid-range
109486,4519936,mid-range
109488,4519910,mid-range
109490,4519951,mid-range
109492,4519913,mid-range
109494,4519931,mid-range
109496,4519905,mid-range
109498,4519969,mid-range
109500,4519676,mid-range
109501,4519694,mid-range
109502,4519644,mid-range
109503,4519640,mid-range
109504,4519666,mid-range
109505,4519685,mid-range
109506,2038670,affordable
109507,4544628,mid-range
109508,2032871,mid-range
109509,4544600,mid-range
109510,4544635,mid-range
109511,4544669,mid-range
109512,4544597,mid-range
109513,4544605,mid-range
109514,4544624,mid-range
109515,4544651,mid-range
109516,2052241,mid-range
109517,4564251,mid-range
109518,4564287,mid-range
109519,4564269,mid-range
109520,2243948,mid-range
109521,2146404,mid-range
109522,2641619,mid-range
109523,2031608,mid-range
109524,2031612,mid-range
109525,1936199,mid-range
109526,2034173,affordable
109527,2038533,affordable
109528,1934258,affordable
109529,2169300,mid-range
109530,4559027,mid-range
109531,4559018,mid-range
109532,2172002,mid-range
109533,2104813,mid-range
109534,2147736,mid-range
109535,2031544,mid-range
109536,2031543,mid-range
109537,4558850,mid-range
109538,2642576,affordable
109539,1934270,affordable
109540,1934401,affordable
109541,2031396,mid-range
109542,2031401,mid-range
109543,2031398,mid-range
109544,1931410,mid-range
109545,1931411,mid-range
109546,1931407,mid-range
109547,2033207,mid-range
109548,4520116,mid-range
109549,4520107,mid-range
109550,2105831,mid-range
109551,2033136,mid-range
109552,2231368,affordable
109553,2114733,affordable
109554,2167478,affordable
109555,1936081,affordable
109556,2038674,affordable
109557,1934514,affordable
109558,2038592,affordable
109559,2038669,affordable
109560,1934399,affordable
109561,1934404,affordable
109562,1934509,affordable
109563,4482742,mid-range
109564,4482679,mid-range
109565,4482723,mid-range
109566,4482607,mid-range
109567,2023371,mid-range
109568,4482642,mid-range
109569,2297740,mid-range
109570,2160543,mid-range
109571,2032363,mid-range
109572,2032357,mid-range
109573,2032355,mid-range
109574,1930985,mid-range
109575,1930988,mid-range
109576,1930989,mid-range
109577,2038671,affordable
109578,1934511,affordable
109579,2038677,affordable
109580,2023372,mid-range
109581,2193076,mid-range
109582,2235020,mid-range
109583,1931263,mid-range
109584,1931269,mid-range
109585,1931267,mid-range
109586,1931265,mid-range
109587,1931262,mid-range
109588,2038596,affordable
109589,2038593,affordable
109590,1934619,affordable
109591,1934618,affordable
109592,4528915,premium
109593,4528940,premium
109594,4528887,premium
109595,4528893,premium
109596,4528882,premium
109597,2031456,premium
109598,2031464,premium
109599,1931415,premium
109600,4528931,premium
109601,4528911,premium
109602,2053485,mid-range
109603,1936092,mid-range
109604,2249853,mid-range
109605,2053373,mid-range
109606,2270657,mid-range
109607,2124050,mid-range
109608,4515112,mid-range
109609,1934008,affordable
109610,1934010,affordable
109611,2176476,premium
109612,2105214,mid-range
109613,2047614,mid-range
109614,1932078,mid-range
109615,1932075,mid-range
109616,1932071,mid-range
109617,1932133,mid-range
109618,1932131,mid-range
109619,1932132,mid-range
109620,2003680,mid-range
109621,4592249,
109622,4592237,
109623,4592233,
109624,4592271,
109625,4592231,
109626,4592264,
109627,2033423,
109628,2033491,
109629,2033498,
109630,2642762,
109631,1930744,
109632,1930745,
109633,4592229,
109634,1930882,affordable
109635,1930876,affordable
109636,1930879,affordable
109637,4594594,affordable
109638,1933648,affordable
109639,1933649,affordable
109640,1933654,affordable
109641,1933657,affordable
109642,1933405,affordable
109643,4595029,affordable
109644,2038675,affordable
109645,1934395,affordable
109646,1934396,affordable
109647,2229914,mid-range
109648,2197774,mid-range
109649,2183974,mid-range
109650,1933904,affordable
109651,1934004,affordable
109652,1934003,affordable
109653,1934005,affordable
109654,1931489,affordable
109655,1931846,affordable
109656,4547387,mid-range
109657,4547413,mid-range
109658,1931492,affordable
109659,4539535,mid-range
109660,4539540,mid-range
109661,5625256,mid-range
109662,4539571,mid-range
109663,4539602,mid-range
109664,4539620,mid-range
109665,4539613,mid-range
109666,5625243,mid-range
109667,1933906,affordable
109668,1933901,affordable
109669,1933902,affordable
109670,1933899,affordable
109671,1933783,affordable
109672,1933784,affordable
109673,1933788,affordable
109674,1933786,affordable
109675,1932195,affordable
109676,1932196,affordable
109677,2177652,mid-range
109678,1931491,mid-range
109679,1931487,mid-range
109680,1931493,mid-range
109681,1931560,mid-range
109682,1931570,mid-range
109683,2034388,affordable
109684,1933313,affordable
109685,1933305,affordable
109686,1933304,affordable
109687,1933303,affordable
109688,1933307,affordable
109689,1933404,affordable
109690,1933408,affordable
109691,4493203,premium
109692,2033575,premium
109693,4493240,premium
109694,4493207,premium
109695,4493219,premium
109696,4493244,premium
109697,4493262,premium
109698,4493258,premium
109699,4594538,affordable
109700,1932243,affordable
109701,1932242,affordable
109702,1932241,affordable
109703,4594537,affordable
109704,1933656,
109705,4598438,mid-range
109706,2645744,mid-range
109707,2095594,mid-range
109708,2251496,mid-range
109709,4598419,mid-range
109710,2032875,mid-range
109711,4598447,mid-range
109712,2032936,mid-range
109713,4598428,mid-range
109714,2032937,luxury
109715,2032941,luxury
109716,2004169,luxury
109717,2032934,luxury
109718,2004168,luxury
109719,1933544,affordable
109720,1933546,affordable
109721,1934143,affordable
109722,1934141,affordable
109723,4516568,luxury
109724,4516571,luxury
109725,4516613,luxury
109726,4516640,luxury
109727,4516595,luxury
109728,4516599,luxury
109729,4516618,luxury
109730,4516576,luxury
109731,4516631,luxury
109732,1933785,affordable
109733,1933787,affordable
109734,1933782,affordable
109735,4595050,affordable
109736,1931906,affordable
109737,4595009,affordable
109738,2034380,affordable
109739,1933909,affordable
109740,1933898,affordable
109741,1933908,affordable
109742,1933903,affordable
109743,2034387,affordable
109744,1933793,affordable
109745,2188037,mid-range
109746,2149312,mid-range
109747,1930982,mid-range
109748,1930981,mid-range
109749,2690859,mid-range
109750,2244581,mid-range
109751,2031763,mid-range
109752,2031767,mid-range
109753,2031765,mid-range
109754,2034280,affordable
109755,1933309,affordable
109756,1933308,affordable
109757,1933312,affordable
109758,2032060,
109759,2032054,
109760,2032057,
109761,2181303,
109762,2701332,
109763,2032059,
109764,2185670,mid-range
109765,2157570,mid-range
109766,2003678,mid-range
109767,1930810,mid-range
109768,1930811,mid-range
109769,1930807,mid-range
109770,2033501,affordable
109771,2033571,affordable
109772,2033492,affordable
109773,2052517,affordable
109774,2052511,affordable
109775,2052515,affordable
109776,1935494,affordable
109777,1935498,affordable
109778,1933203,affordable
109779,1933311,affordable
109780,1933306,affordable
109781,1933205,affordable
109782,4594921,affordable
109783,1933202,affordable
109784,1933204,affordable
109785,1933201,affordable
109786,2174417,mid-range
109788,2638883,mid-range
109790,2147582,mid-range
109792,2032742,mid-range
109794,2032744,mid-range
109796,1936680,mid-range
109798,1936684,mid-range
109800,1936774,mid-range
109802,1936769,mid-range
109804,1936770,mid-range
109806,1936852,premium
109807,2031611,premium
109808,2031461,premium
109809,2031537,premium
109810,2298075,premium
109811,4507363,premium
109812,2004167,mid-range
109813,2004166,mid-range
109814,2004173,mid-range
109815,2052514,mid-range
109816,2004175,mid-range
109817,2249148,mid-range
109818,2052516,mid-range
109819,4506645,mid-range
109820,4506547,mid-range
109821,4506622,mid-range
109822,2034281,affordable
109823,2034168,affordable
109824,1932200,affordable
109825,1932238,affordable
109826,1932239,affordable
109827,1931845,affordable
109828,1931842,affordable
109829,2034389,affordable
109830,4515696,premium
109831,5629859,premium
109832,4515700,premium
109833,5629845,premium
109834,5629829,premium
109835,5629875,premium
109836,5629824,premium
109837,4515651,premium
109838,4515648,premium
109839,5629886,premium
109840,5629849,premium
109841,4515676,premium
109842,4515671,premium
109843,4515723,premium
109844,4515714,premium
109845,4515666,premium
109846,5629819,premium
109847,4536921,mid-range
109848,1930986,mid-range
109849,4536894,mid-range
109850,1933414,affordable
109851,1933415,affordable
109852,1933541,affordable
109853,1933538,affordable
109854,2034390,affordable
109855,1931907,affordable
109856,2034286,affordable
109857,2276587,mid-range
109858,2033278,mid-range
109859,2033279,mid-range
109860,2033281,mid-range
109861,4510967,mid-range
109862,4510938,mid-range
109863,4510930,mid-range
109864,4510946,mid-range
109865,4510957,mid-range
109866,4510976,mid-range
109867,4664065,luxury
109868,4664080,luxury
109869,4664099,luxury
109870,4664102,luxury
109871,4664073,luxury
109872,4664079,luxury
109873,4664027,luxury
109874,4664051,luxury
109875,4664052,luxury
109876,2004253,luxury
109877,4664253,luxury
109878,4664276,luxury
109879,4664291,luxury
109880,4664292,luxury
109881,4664306,luxury
109882,4664094,luxury
109883,4664050,luxury
109884,4664252,luxury
109885,4664272,luxury
109886,4664304,luxury
109887,4664264,luxury
109888,4664028,luxury
109889,4664026,luxury
109890,2004328,luxury
109891,4664274,luxury
109892,2123049,mid-range
109893,2161586,mid-range
109894,2218942,mid-range
109895,1935985,mid-range
109896,1935996,mid-range
109897,1935993,mid-range
109898,1935995,mid-range
109899,2248329,luxury
109900,2031853,luxury
109901,2031858,luxury
109902,2130922,luxury
109903,2099659,luxury
109904,1935992,luxury
109905,4526086,premium
109906,4526101,premium
109907,4526061,premium
109908,4526035,premium
109909,4526067,premium
109910,4526083,premium
109911,4526028,premium
109912,2032736,mid-range
109913,2032734,mid-range
109914,2463910,mid-range
109915,4494764,mid-range
109916,2033003,mid-range
109917,2695091,mid-range
109918,4494777,mid-range
109919,2646648,mid-range
109920,4494760,mid-range
109921,2266413,affordable
109922,1932199,affordable
109923,1932198,affordable
109924,1932197,affordable
109925,2034279,affordable
109926,1933545,affordable
109927,1933547,affordable
109928,1933651,affordable
109929,2025578,mid-range
109930,2025580,mid-range
109931,2025581,mid-range
109932,2025579,mid-range
109933,2025583,mid-range
109934,4518624,mid-range
109935,4591922,premium
109936,4591938,premium
109937,4591942,premium
109938,4591959,premium
109939,4591971,premium
109940,4591964,premium
109941,1931848,affordable
109942,1931843,affordable
109943,1931847,affordable
109944,2236430,premium
109945,2187192,premium
109946,2087048,premium
109947,2228645,mid-range
109948,2645739,mid-range
109949,2163800,mid-range
109950,4179717,affordable
109951,4179709,affordable
109952,4179726,affordable
109953,4144383,premium
109954,4142567,premium
109955,4142522,premium
109956,4143260,premium
109957,4142599,premium
109958,4142529,premium
109959,4113286,mid-range
109960,4113246,mid-range
109961,4113276,mid-range
109962,4113302,mid-range
109963,4113248,mid-range
109964,4113266,mid-range
109965,4113292,mid-range
109966,4703794,mid-range
109967,4703830,mid-range
109968,4703785,mid-range
109969,4703722,mid-range
109970,5042636,mid-range
109971,4703731,mid-range
109972,4703839,mid-range
109973,5042618,mid-range
109974,5042651,mid-range
109975,5042615,mid-range
109976,2029847,premium
109978,2029851,premium
109980,2029928,premium
109982,2029926,premium
109984,2087635,premium
109986,2040460,luxury
109988,2087277,luxury
109990,5041516,luxury
109992,2040463,luxury
109994,2040464,luxury
109996,1987761,mid-range
109997,1987757,mid-range
109998,4183410,mid-range
109999,2148108,mid-range
110000,4183440,mid-range
110001,2016360,mid-range
110002,1987760,mid-range
110003,4502788,mid-range
110004,4502794,mid-range
110005,4502802,mid-range
110006,2196299,mid-range
110007,2242059,mid-range
110008,2016367,mid-range
110009,2001338,mid-range
110010,2001343,mid-range
110011,2030473,luxury
110013,2040648,luxury
110015,4181959,luxury
110017,5636081,luxury
110019,5636054,luxury
110021,5636058,luxury
110023,5636064,luxury
110025,4181950,luxury
110027,2258869,mid-range
110028,2086979,mid-range
110029,2683823,mid-range
110030,2285822,mid-range
110031,2280130,mid-range
110032,2086983,mid-range
110033,2241203,mid-range
110034,2106451,mid-range
110035,2685023,mid-range
110036,2087191,premium
110038,5631228,premium
110040,2039448,premium
110042,2039446,premium
110044,5631247,premium
110046,2039451,premium
110048,2039444,premium
110050,2039445,premium
110052,4476966,premium
110053,4477032,premium
110054,4476969,premium
110055,4476972,premium
110056,4476989,premium
110057,4477107,premium
110058,4477013,premium
110059,4477039,premium
110060,4477065,premium
110061,4477035,premium
110062,4154016,luxury
110063,4154006,luxury
110064,2092830,luxury
110065,2687694,luxury
110066,4154836,luxury
110067,2076304,affordable
110068,2076236,affordable
110069,2076310,affordable
110070,2034660,affordable
110071,2076306,affordable
110072,2261477,affordable
110073,2076309,affordable
110074,2257651,affordable
110075,2074544,affordable
110076,2291018,affordable
110077,5024703,luxury
110079,1988267,luxury
110081,5024694,luxury
110083,2008545,luxury
